tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
5.12213E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@kellybrotherart outbreak of contagious diseases including sexually transmitted epidemics in areas under ISIS control http://t.co/h5vYDchV4C,9/17/2014 12:15,Twitter Web Client,,1337903720,,FALSE,,,,,0,0,0,0,,[http://awdnews.com/top-news/9803-the-outbreak-of-contagious-diseases-including-sexually-transmitted-epidemics-in-areas-under-isis-control.html],[1337903720],
5.27475E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Eric_Vetter @vbenard @SkyZeLimit @PartiLiberal L’UPR demande au parlement la destitution de François Hollande http://t.co/3PpkGp4Pye,10/29/2014 14:59,Twitter Web Client,5.27474E+17,704779033,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5703-l%E2%80%99upr-demande-au-parlement-la-destitution-de-fran%C3%A7ois-hollande.html],"[704779033, 44070455, 101932773, 330613793]",
5.25579E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@ckolvekar @Juliet777777 Turkish intelligence chief: ISIS is a reality and we are optimistic about the future! http://t.co/8HnO2uDac2,10/24/2014 9:26,Twitter Web Client,5.25579E+17,361871176,,FALSE,,,,,0,0,0,0,,[http://www.awdnews.com/top-news/10040-turkish-intelligence-chief-isis-is-a-reality-and-we-are-optimistic-about-the-future.html],"[12912542, 361871176]",
5.02023E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@GuzmanStephane Hollande et Fabius vont-ils être mis en examen pour ""liens avec une organisation terroriste? http://t.co/Byt1uheXSQ",8/20/2014 9:22,Twitter Web Client,,472078811,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5494-hollande-et-fabius-vont-ils-%C3%AAtre-mis-en-examen-pour-liens-avec-une-organisation-terroriste.html],[472078811],
5.18701E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Kyulouu Rihanna bientôt au Maroc ? http://t.co/jVrP3bYDJt,10/5/2014 9:54,Twitter Web Client,5.18699E+17,1074343483,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5639-rihanna-bient%C3%B4t-au-maroc.html],[1074343483],
5.66901E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@sedinayah ce qu'ils ne vous diront jamais sur Valentin http://t.co/DT7KeXwTNO,2/15/2015 10:03,Twitter Web Client,5.669E+17,1705113992,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5879-pourquoi-saint-valentin-est-il-le-patron-des-amoureux.html],[1705113992],
4.96591E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Lallali2 une parlementaire israélienne Appel au génocide du peuple Palestinien http://t.co/BtMJmtZbdB,8/5/2014 9:40,Twitter Web Client,,560845955,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5415-ne-parlementaire-isra%C3%A9lienne-appel-au-g%C3%A9nocide-du-peuple-palestinien.html],[560845955],
5.59029E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@annelauremondon @BCazeneuve Financement du terrorisme. Fabius et Sarkozy: ne touche pas à mon Qatar ! http://t.co/EKAaQii7fG,1/24/2015 16:43,Twitter Web Client,5.59023E+17,41425229,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5843-financement-du-terrorisme-fabius-et-sarkozy-ne-touche-pas-%C3%A0-mon-qatar.html],"[427288938, 41425229]",
5.41235E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@bellmanNo82 les provocations des Etats-Unis en faveur d'une guerre avec la Russie http://t.co/SdYfPczHwv,12/6/2014 14:16,Twitter Web Client,5.41233E+17,293606138,,FALSE,,,,,0,0,0,2,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5821-les-provocations-des-etats-unis-en-faveur-d-une-guerre-avec-la-russie.html],[293606138],
5.44796E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@7MeydinaSelfie ISIS first decleration:sydney siege is a success for ISIS! http://t.co/dSR1uj3EdF,12/16/2014 10:09,Twitter Web Client,5.44795E+17,2427605601,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5830-isis-member-reveals-sydney-siege-a-success-for-isis.html],[2427605601],
5.44869E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@dawn_com revealed:CIA predict third terrorist attack after Sidney and Pakistan in USA in 3 days http://t.co/iOYfL4xO34,12/16/2014 14:56,Twitter Web Client,5.44868E+17,249022032,,FALSE,,,,,0,0,0,0,,[http://www.awdnews.com/political/10404-cia-predict-third-terrorist-attack-after-sidney-and-pakiistan-in-usa-in-3-days.html],[249022032],
5.52502E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@livewhilelarry Les événements les plus marquants de 2014 http://t.co/D3aVPBXkJE,1/6/2015 16:29,Twitter Web Client,5.52501E+17,1644293642,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5832-les-%C3%A9v%C3%A9nements-les-plus-marquants-de-2014.html],[1644293642],
5.38358E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@LHInfo76 les USA veulent s'éloigner d'Israël et des monarchies du Golfe http://t.co/6RtqjD5COo,11/28/2014 15:44,Twitter Web Client,5.38355E+17,2433196959,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5799-les-usa-veulent-s-%C3%A9loigner-d-isra%C3%ABl-et-des-monarchies-du-golfe.html],[2433196959],
5.28486E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@penfspanon87 The Ba’athist militants plan to target Western capitals with the help of ISIS http://t.co/jC3KhIqZeP,11/1/2014 9:56,Twitter Web Client,5.28485E+17,2814724854,,FALSE,,,,,0,0,0,0,,"[http://www.awdnews.com/top-news/10061-the-ba%E2%80%99athist-militants,-loyal-to-iraqi-former-dictator-plan-to-target-western-capitals.html]",[2814724854],
5.55314E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@thewarorpeace @le_Parisien Un membre de Charlie Hebdo dénonce la marche de dimanche dernier http://t.co/dsmuqgLHQF,1/14/2015 10:41,Twitter Web Client,5.55313E+17,254164478,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5842-un-membre-de-charlie-hebdo-d%C3%A9nonce-la-grande-marche-de-dimanche-dernier.html],"[254164478, 38142665]",
5.48494E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@MagazineTrax ce qu'ils ne vous diront jamais sur Noel http://t.co/QSgH5J9RXT,12/26/2014 15:01,Twitter Web Client,5.48493E+17,110954869,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5807-tout-savoir-sur-le-p%C3%A8re-no%C3%ABl-et-son-traineau.html],[110954869],
5.44878E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@datnerdrimbert revealed:CIA predict third terrorist attack after Sidney and Pakistan in USA in 3 days http://t.co/iOYfL4xO34,12/16/2014 15:35,Twitter Web Client,5.44878E+17,747159055,,FALSE,,,,,0,0,0,0,,[http://www.awdnews.com/political/10404-cia-predict-third-terrorist-attack-after-sidney-and-pakiistan-in-usa-in-3-days.html],[747159055],
5.28826E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@FELDart @Limportant_fr Les Etats-Unis détiennent un traitement curatif et préventif pour Ebola depuis plus de 10 ans http://t.co/sWWVo5PZpg,11/2/2014 8:29,Twitter Web Client,5.28826E+17,50645038,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5720-les-etats-unis-d%C3%A9tiennent-un-traitement-curatif-et-pr%C3%A9ventif-pour-ebola-depuis-plus-de-10-ans.html],"[50645038, 1271852322]",
5.32844E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@LouNoemi @jeromejarre Jerome et Du racisme institutionnel en France http://t.co/IEcs3fs7Jm,11/13/2014 10:33,Twitter Web Client,5.32843E+17,858384734,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5732-du-racisme-institutionnel-en-france.html],"[443216748, 858384734]",
5.87647E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@francoiseallain comment et pourquoi La France rampe devant les Séoudiens? http://t.co/nSJ7otWG4i,4/13/2015 16:03,Twitter Web Client,5.87646E+17,39076541,,FALSE,,,,,0,0,0,0,[],"[http://fr.awdnews.com/%C3%A9conomie/5972-la-france-rampe-devant-les-s%C3%A9oudiens,-mais-les-cor%C3%A9ens-raflent-le-nucl%C3%A9aire.html]",[39076541],
8.2241E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@78dash We can destroy Israel in ‘less than 12 minutes’: Pakistani commander https://t.co/CSkZ4Z6ke1,1/20/2017 11:45,Twitter Web Client,8.22409E+17,2889322829,,FALSE,,,,,0,0,0,0,[],[http://whatsupic.com/news-politics-world/1476905223.html],[2889322829],
5.80758E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@agenda04200 Crash A320 : quelles hypothèses ? Un pilote de ligne répond http://t.co/DPmgTiNUoS,3/25/2015 15:47,Twitter Web Client,,390723242,,FALSE,,,,,0,1,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5962-crash-a320-quelles-hypoth%C3%A8ses-un-pilote-de-ligne-r%C3%A9pond.html],[390723242],
6.40452E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@BobLeCentriste @CharlesMichel DES REBELLES SYRIENS ENTRAÎNÉS PAR LES ÉTATS-UNIS REFUSENT DE COMBATTRE AL-QAÏDA ! http://t.co/TU6XHWPugN,9/6/2015 9:10,Twitter Web Client,6.40449E+17,457444998,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/DES%20REBELLES%20SYRIENS%20ENTRA%C3%8EN%C3%89S%20PAR%20LES%20%C3%89TATS-UNIS%20REFUSENT%20DE%20COMBATTRE%20AL-QA%C3%8FDA%20!1441557040],"[98639150, 457444998]",
6.47813E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Fautpascroire Un rapport secret Américain montre que Obama a soutenu l’Etat islamique contre Bachar http://t.co/8pJ4qi8JuT,9/26/2015 16:38,Twitter Web Client,6.47808E+17,373456746,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/un-rapport-secret-am%C3%A9ricain-montre-que-obama-a-soutenu-l%E2%80%99etat-islamique-contre-bachar],[373456746],
5.00629E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@FABOURGOGNE Etats-Unis : plus de noirs en prison en 2011 que d’esclaves en 1850 http://t.co/gNjtCB3kD2,8/16/2014 13:02,Twitter Web Client,,2248782649,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/%C3%A9v%C3%A9nements/5472-etats-unis-plus-de-noirs-en-prison-en-2011-que-d%E2%80%99esclaves-en-1850.html],[2248782649],
5.11235E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@aspiringolivia An Israeli Mossad officer working for the Al-Nusra Front assassinated in Brussels http://t.co/dDhEeH0ttq,9/14/2014 19:27,Twitter Web Client,,1576445311,,FALSE,,,,,0,0,1,0,,[http://awdnews.com/top-news/9763-an-israeli-mossad-officer-working-for-the-al-nusra-front-assassinated-in-brussels.html],[1576445311],
5.65932E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@1957_Tintin_ Israël fournit-il des armes à Al-Qaïda en Syrie ? http://t.co/eBcsYLkV47,2/12/2015 17:56,Twitter Web Client,5.65931E+17,2673267331,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5889-isra%C3%ABl-fournit-il-des-armes-%C3%A0-al-qa%C3%AFda-en-syrie.html],[2673267331],
6.19215E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@lllDii The playboy king: the Bahraini monarch is diagnosed with HIV/AIDS http://t.co/pNwh82fvSA,7/9/2015 18:41,Twitter Web Client,6.19212E+17,1873135039,,FALSE,,,,,0,0,0,0,[],[http://www.awdnews.com/top-news/the-playboy-king-the-bahraini-monarch-is-diagnosed-with-hiv-aids],[1873135039],
6.12564E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@DesboisT pourquoi Les nouveaux pères ne sont pas des gens fabuleux? http://t.co/HiJ4RDzkI8,6/21/2015 10:15,Twitter Web Client,6.12564E+17,1087227662,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/les-nouveaux-p%C3%A8res-ne-sont-pas-des-gens-fabuleux],[1087227662],
6.49504E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@jeannick_odier Le général Vincent Desportes:les États-Unis ont créé Daech Par intérêt politique à court terme http://t.co/4n5z5eZCJp,10/1/2015 8:39,Twitter Web Client,6.49503E+17,3179555459,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/le-g%C3%A9n%C3%A9ral-vincent-desportes-les-%C3%A9tats-unis-ont-cr%C3%A9%C3%A9-daech-par-int%C3%A9r%C3%AAt-politique-%C3%A0-court-terme],[3179555459],
5.81014E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Daniel_Jerome44 le Wall Street Journal:Israël soutient des groupes terroristes en Syrie http://t.co/XyH2qCJ0SJ,3/26/2015 8:46,Twitter Web Client,5.81009E+17,2898745401,,FALSE,,,,,0,0,0,0,[],"[http://fr.awdnews.com/politique/5960-selon-le-wall-street-journal,-isra%C3%ABl-soutient-les-combattants-des-groupes-terroristes-d-al-nosra-et-d-al-qua%C3%AFda-en-syrie.html]",[2898745401],
5.32161E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Votre_Pere Nabilla victime Du racisme en France? http://t.co/IEcs3fs7Jm,11/11/2014 13:21,Twitter Web Client,5.32149E+17,330508194,,FALSE,,,,,0,1,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5732-du-racisme-institutionnel-en-france.html],[330508194],
6.6692E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@LaurentSamat lieux à eviter: Un commandant de l’EIIL dresse la liste des sites à attaquer dans les jours à venir https://t.co/ObHMGA8atf,11/18/2015 10:03,Twitter Web Client,,3428384993,,FALSE,,,,,0,0,0,0,[],[http://documentinterdit.com/downloads/un-commandant-de-leiil-dresse-la-liste-des-sites-a-attaquer/],[3428384993],
6.02361E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@bonsoirmichel @LEXPRESS L'Etat islamique pourrait obtenir une arme nucléaire d'ici 12 mois http://t.co/lmgpSJGiWx,5/24/2015 6:29,Twitter Web Client,6.0236E+17,604704562,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/poliyique/l-etat-islamique-pourrait-obtenir-une-arme-nucl%C3%A9aire-d-ici-12-mois],"[13353862, 604704562]",
6.39379E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@G_Le_Du Quand Hollande appelle au meurtre d'Assad http://t.co/rHOTufuLRh,9/3/2015 10:06,Twitter Web Client,6.39378E+17,901383601,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/quand-hollande-appelle-au-meurtre-d-assad],[901383601],
5.94188E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@ElMabroukMarwan Le prince dissident Saoudien:l'Arabie Saoudite avait planifié L'attentat contre Charlie Hebdo http://t.co/vPomyWWbVj,5/1/2015 17:12,Twitter Web Client,5.94187E+17,367222335,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/6053-le-prince-dissident-saoudien-l-arabie-saoudite-et-ses-pions-terroristes-ont-planifi%C3%A9-l-attentat-contre-charlie-hebdo.html],[367222335],
6.61168E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@YDouib Document confidentiel : comment le renseignement militaire américain a impulsé Daech https://t.co/lpHZbsbRIn,11/2/2015 13:10,Twitter Web Client,6.61168E+17,1237320691,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/document-confidentiel-comment-le-renseignement-militaire-am%C3%A9ricain-a-impuls%C3%A9-daech],[1237320691],
6.04241E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@dblm_m @M6Rep Poutine déclare la guerre contre l'Arabie saoudite http://t.co/A9LCD3re6x,5/29/2015 10:59,Twitter Web Client,6.04238E+17,581290510,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/poliyique/poutine-d%C3%A9clare-la-guerre-contre-l-arabie-saoudite],"[2755262083, 581290510]",
6.52412E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@AkhbarTweets Un ancien d’Al-Qaïda dénonce la collaboration entre l’EIIL et la CIA http://t.co/ihW9jJLPs5,10/9/2015 9:17,Twitter Web Client,6.52411E+17,966746910,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/un-ancien-d%E2%80%99al-qa%C3%AFda-d%C3%A9nonce-la-collaboration-entre-l%E2%80%99eiil-et-la-cia],[966746910],
7.40884E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@CocoGsst Document secret:La France reconnaît avoir fourni directement des armes aux Djihadistes https://t.co/QqvA6z1Q6g,6/9/2016 12:32,Twitter Web Client,,3815485275,,FALSE,,,,,0,0,0,0,[],[https://payhip.com/b/FwOs],[3815485275],
6.52051E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@revuedepresse30 Arabie Saoudite décrète le « Jihad » contre Poutine! http://t.co/ppLyCwjsPU,10/8/2015 9:18,Twitter Web Client,6.5205E+17,2911956082,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/arabie-saoudite-d%C3%A9cr%C3%A8te-le-%C2%AB-jihad-%C2%BB-contre-poutine],[2911956082],
7.48174E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@NicolasSarkozy Les preuves de Wikileaks pour traduire Hollande en justice https://t.co/Ra3eAFTAeH,6/29/2016 15:18,Twitter Web Client,7.48173E+17,490126636,,FALSE,,,,,0,0,0,0,[],[https://payhip.com/b/z8CU],[490126636],
6.26359E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@JewelryDeals3 Iranian turquoise gemstone for exportation most baeutiful in the world.contact me for more info,7/29/2015 11:51,Twitter Web Client,6.26359E+17,559535709,,FALSE,,,,,0,0,0,0,[],[],[559535709],
5.99174E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Jordan_Nantes @NicolasSarkozy Et si Kadhafi avait été tué pour protéger les secrets de Sarkozy? http://t.co/ttAL3oBgtu,5/15/2015 11:27,Twitter Web Client,5.99174E+17,1695972547,,FALSE,,,,,0,3,3,0,[],[http://fr.awdnews.com/politique/5934-et-si-kadhafi-avait-%C3%A9t%C3%A9-tu%C3%A9-pour-prot%C3%A9ger-les-secrets-de-sarkozy.html],"[490126636, 1695972547]",
6.73965E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Politique360 Révélation:Comment Les scandales sonts étouffés sous le couvert de la démocratie en France https://t.co/POLk6BuP8Q,12/7/2015 20:40,Twitter Web Client,6.73965E+17,3120932710,,FALSE,,,,,0,0,0,0,[],[http://documentinterdit.com/downloads/revelation-des-documents-secrets-inedits/],[3120932710],
6.18364E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@_aline_bertrand Révélations d’un ancien membre de l'Eiil: Abu Bakr al-Baghdadi fait l'eloge des juifs http://t.co/qABrK5o38m,7/7/2015 10:19,Twitter Web Client,6.1836E+17,1497222602,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/r%C3%A9v%C3%A9lations-d%E2%80%99un-ancien-abu-bakr-al-baghdadi-fait-l-eloge-des-juifs],[1497222602],
5.16226E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@karl_ange Le pacte d'Obama avec les Saoudiens et Al-Nosra http://t.co/c0dHZDFLRy,9/28/2014 13:59,Twitter Web Client,,2780291336,,FALSE,,,,,0,0,1,1,[],[http://fr.awdnews.com/politique/5615-le-pacte-d-obama-avec-les-saoudiens-et-al-nosra.html],[2780291336],
6.12236E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@laurent_daniel @YouTube Financement saoudien d’«Al-Qaïda»: la Maison Blanche divulguera les preuves http://t.co/Qk4lKuk3gB,6/20/2015 12:28,Twitter Web Client,6.12234E+17,368808973,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/financement-saoudien-d%E2%80%99%C2%ABal-qa%C3%AFda%C2%BB-la-maison-blanche-divulguera-t-elle-les-preuves],"[368808973, 10228272]",
5.94062E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,es,@AinoaBotella revelación:plan Estado Islámico para atacar Españael http://t.co/pIFAzyVDJ3,5/1/2015 8:51,Twitter Web Client,,3147056032,,FALSE,,,,,0,0,0,0,[],[http://es.awdnews.com/pol%C3%ADtica/13177-la-guerra-civil-en-yemen-suma-un-nuevo-protagonista-el-estado-isl%C3%A1mico.html],[3147056032],
5.74155E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Maskloff @le_Parisien Et si Kadhafi avait été tué pour protéger les secrets de Sarkozy? http://t.co/ttAL3oBgtu,3/7/2015 10:30,Twitter Web Client,5.74153E+17,257488786,,FALSE,,,,,0,1,0,0,[],[http://fr.awdnews.com/politique/5934-et-si-kadhafi-avait-%C3%A9t%C3%A9-tu%C3%A9-pour-prot%C3%A9ger-les-secrets-de-sarkozy.html],"[257488786, 38142665]",
5.04627E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@Olivier_AIX pourquoi François Hollande obtient le titre de ""grand malade"" de l’Europe? http://t.co/i4cRb5QRIz",8/27/2014 13:52,Twitter Web Client,,1310394002,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5520-pourquoi-fran%C3%A7ois-hollande-obtient-le-titre-de-grand-malade-de-l%E2%80%99europe.html],[1310394002],
4.96939E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@mickaelariel La presse française censura 95 % des commentaires sur l'offensive contre Gaza. http://t.co/MwLLJeyiO4,8/6/2014 8:40,Twitter Web Client,,36359038,,FALSE,,,,,0,0,0,1,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5427-la-presse-fran%C3%A7aise-censura-95-des-commentaires-sur-l-offensive-contre-gaza.html],[36359038],
5.31752E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@tuxboardrss Nabilla:Du racisme institutionnel en France http://t.co/IEcs3fs7Jm,11/10/2014 10:16,Twitter Web Client,5.31752E+17,133765132,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5732-du-racisme-institutionnel-en-france.html],[133765132],
5.23541E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,ro,@yazarburaki Turkish general prosecutor: we might execute Abdullah Öcalan http://t.co/3VqSQeFpfs,10/18/2014 18:28,Twitter Web Client,5.23541E+17,78971673,,FALSE,,,,,0,0,0,0,[],[http://awdnews.com/top-news/10004-turkish-general-prosecutor-we-might-execute-abdullah-%C3%B6calan.html],[78971673],
